"coder","category","item","code"
1,"type","0_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","0_type2",true
1,"type-Cause/Effect","0_type2",false
1,"type-Global Pattern","0_type2",false
1,"type","0_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","0_type3",true
1,"type-Cause/Effect","0_type3",false
1,"type-Global Pattern","0_type3",false
1,"type","0_type3","[{""text"":""Comparison""}]"
1,"industry","1_industry1","[{""text"":""Computer systems design and programming""}]"
1,"industry","1_industry2","[{""text"":""Group Mention""}]"
1,"industry","1_industry3","[{""text"":""Group Mention""}]"
1,"industry","1_industry4","[{""text"":""Group Mention""},{""text"":""Nail salons""}]"
1,"industry","1_industry5","[{""text"":""Group Mention""}]"
1,"type-Comparison","1_type1",true
1,"type-Cause/Effect","1_type1",false
1,"type-Global Pattern","1_type1",false
1,"type","1_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","1_type2",true
1,"type-Cause/Effect","1_type2",false
1,"type-Global Pattern","1_type2",false
1,"type","1_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","1_type3",true
1,"type-Cause/Effect","1_type3",false
1,"type-Global Pattern","1_type3",false
1,"type","1_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","1_type4",true
1,"type-Cause/Effect","1_type4",false
1,"type-Global Pattern","1_type4",false
1,"type","1_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","1_type5",true
1,"type-Cause/Effect","1_type5",false
1,"type-Global Pattern","1_type5",false
1,"type","1_type5","[{""text"":""Comparison""}]"
1,"industry","2_industry1","[{""text"":""Community care facilities for the elderly""}]"
1,"industry","2_industry2","[{""text"":""Group Mention""}]"
1,"industry","2_industry3","[{""text"":""Nail salons""}]"
1,"industry","2_industry4","[{""text"":""Private schools, colleges, universities and training""}]"
1,"industry","2_industry5","[{""text"":""Wholesale electric goods""}]"
1,"type-Comparison","2_type1",true
1,"type-Cause/Effect","2_type1",false
1,"type-Global Pattern","2_type1",false
1,"type","2_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","2_type2",true
1,"type-Cause/Effect","2_type2",false
1,"type-Global Pattern","2_type2",false
1,"type","2_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","2_type3",true
1,"type-Cause/Effect","2_type3",false
1,"type-Global Pattern","2_type3",false
1,"type","2_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","2_type4",true
1,"type-Cause/Effect","2_type4",false
1,"type-Global Pattern","2_type4",false
1,"type","2_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","2_type5",true
1,"type-Cause/Effect","2_type5",false
1,"type-Global Pattern","2_type5",false
1,"type","2_type5","[{""text"":""Comparison""}]"
1,"industry","3_industry1","[{""text"":""Group Mention""}]"
1,"industry","3_industry2","[{""text"":""Group Mention""}]"
1,"industry","3_industry3","[{""text"":""Graphic design services""},{""text"":""Group Mention""}]"
1,"type-Comparison","3_type1",true
1,"type-Cause/Effect","3_type1",false
1,"type-Global Pattern","3_type1",false
1,"type","3_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","3_type2",true
1,"type-Cause/Effect","3_type2",false
1,"type-Global Pattern","3_type2",false
1,"type","3_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","3_type3",true
1,"type-Cause/Effect","3_type3",false
1,"type-Global Pattern","3_type3",false
1,"type","3_type3","[{""text"":""Comparison""}]"
1,"industry","4_industry1","[{""text"":""Group Mention""}]"
1,"industry","4_industry2","[{""text"":""Group Mention""}]"
1,"industry","4_industry3","[{""text"":""Motor vehicle and part manufacturing""}]"
1,"industry","4_industry4","[]"
1,"industry","4_industry5","[{""text"":""Group Mention""}]"
1,"type-Comparison","4_type1",true
1,"type-Cause/Effect","4_type1",false
1,"type-Global Pattern","4_type1",false
1,"type","4_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","4_type2",true
1,"type-Cause/Effect","4_type2",false
1,"type-Global Pattern","4_type2",false
1,"type","4_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","4_type3",true
1,"type-Cause/Effect","4_type3",true
1,"type-Global Pattern","4_type3",false
1,"type","4_type3","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
1,"type-Comparison","4_type4",true
1,"type-Cause/Effect","4_type4",true
1,"type-Global Pattern","4_type4",false
1,"type","4_type4","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
1,"type-Comparison","4_type5",true
1,"type-Cause/Effect","4_type5",true
1,"type-Global Pattern","4_type5",false
1,"type","4_type5","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
1,"industry","5_industry1","[{""text"":""Group Mention""}]"
1,"industry","5_industry2","[{""text"":""Group Mention""}]"
1,"industry","5_industry3","[]"
1,"industry","5_industry4","[{""text"":""Group Mention""}]"
1,"industry","5_industry5","[{""text"":""Group Mention""}]"
1,"type-Comparison","5_type1",true
1,"type-Cause/Effect","5_type1",false
1,"type-Global Pattern","5_type1",false
1,"type","5_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","5_type2",true
1,"type-Cause/Effect","5_type2",false
1,"type-Global Pattern","5_type2",false
1,"type","5_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","5_type3",true
1,"type-Cause/Effect","5_type3",false
1,"type-Global Pattern","5_type3",false
1,"type","5_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","5_type4",true
1,"type-Cause/Effect","5_type4",false
1,"type-Global Pattern","5_type4",false
1,"type","5_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","5_type5",true
1,"type-Cause/Effect","5_type5",false
1,"type-Global Pattern","5_type5",false
1,"type","5_type5","[{""text"":""Comparison""}]"
1,"industry","6_industry1","[]"
1,"industry","6_industry2","[{""text"":""Internet publishing, broadcasting, search""}]"
1,"industry","6_industry3","[]"
1,"type-Comparison","6_type1",true
1,"type-Cause/Effect","6_type1",false
1,"type-Global Pattern","6_type1",false
1,"type","6_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","6_type2",true
1,"type-Cause/Effect","6_type2",false
1,"type-Global Pattern","6_type2",false
1,"type","6_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","6_type3",true
1,"type-Cause/Effect","6_type3",true
1,"type-Global Pattern","6_type3",true
1,"type","6_type3","[{""text"":""Cause/Effect""},{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"industry","7_industry1","[{""text"":""Group Mention""}]"
1,"industry","7_industry2","[{""text"":""Nail salons""}]"
1,"industry","7_industry3","[]"
1,"industry","7_industry4","[{""text"":""Wholesale clothing""}]"
1,"industry","7_industry5","[]"
1,"type-Comparison","7_type1",true
1,"type-Cause/Effect","7_type1",false
1,"type-Global Pattern","7_type1",false
1,"type","7_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","7_type2",true
1,"type-Cause/Effect","7_type2",false
1,"type-Global Pattern","7_type2",false
1,"type","7_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","7_type3",true
1,"type-Cause/Effect","7_type3",false
1,"type-Global Pattern","7_type3",false
1,"type","7_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","7_type4",true
1,"type-Cause/Effect","7_type4",false
1,"type-Global Pattern","7_type4",false
1,"type","7_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","7_type5",true
1,"type-Cause/Effect","7_type5",false
1,"type-Global Pattern","7_type5",true
1,"type","7_type5","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"industry","8_industry1","[{""text"":""Land subdivision""}]"
1,"industry","8_industry2","[{""text"":""Electronic shopping and auctions""}]"
1,"industry","8_industry3","[{""text"":""Telecommunications resellers, satellite and VoIP""}]"
1,"industry","8_industry4","[{""text"":""Software publishers""}]"
1,"industry","8_industry5","[{""text"":""Bookstores and news dealers""}]"
1,"type-Comparison","8_type1",true
1,"type-Cause/Effect","8_type1",false
1,"type-Global Pattern","8_type1",false
1,"type","8_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","8_type2",true
1,"type-Cause/Effect","8_type2",true
1,"type-Global Pattern","8_type2",false
1,"type","8_type2","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
1,"type-Comparison","8_type3",true
1,"type-Cause/Effect","8_type3",false
1,"type-Global Pattern","8_type3",true
1,"type","8_type3","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"type-Comparison","8_type4",true
1,"type-Cause/Effect","8_type4",false
1,"type-Global Pattern","8_type4",true
1,"type","8_type4","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"type-Comparison","8_type5",true
1,"type-Cause/Effect","8_type5",true
1,"type-Global Pattern","8_type5",true
1,"type","8_type5","[{""text"":""Cause/Effect""},{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"industry","9_industry1","[]"
1,"industry","9_industry2","[]"
1,"industry","9_industry3","[]"
1,"type-Comparison","9_type1",true
1,"type-Cause/Effect","9_type1",false
1,"type-Global Pattern","9_type1",false
1,"type","9_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","9_type2",true
1,"type-Cause/Effect","9_type2",false
1,"type-Global Pattern","9_type2",false
1,"type","9_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","9_type3",true
1,"type-Cause/Effect","9_type3",false
1,"type-Global Pattern","9_type3",false
1,"type","9_type3","[{""text"":""Comparison""}]"
1,"industry","10_industry1","[{""text"":""Group Mention""}]"
1,"industry","10_industry2","[{""text"":""Bookstores and news dealers""}]"
1,"industry","10_industry3","[{""text"":""Electronic shopping and auctions""}]"
1,"industry","10_industry4","[]"
1,"industry","10_industry5","[{""text"":""Group Mention""}]"
1,"type-Comparison","10_type1",true
1,"type-Cause/Effect","10_type1",false
1,"type-Global Pattern","10_type1",false
1,"type","10_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","10_type2",true
1,"type-Cause/Effect","10_type2",false
1,"type-Global Pattern","10_type2",true
1,"type","10_type2","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"type-Comparison","10_type3",true
1,"type-Cause/Effect","10_type3",false
1,"type-Global Pattern","10_type3",false
1,"type","10_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","10_type4",true
1,"type-Cause/Effect","10_type4",false
1,"type-Global Pattern","10_type4",true
1,"type","10_type4","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"type-Comparison","10_type5",true
1,"type-Cause/Effect","10_type5",false
1,"type-Global Pattern","10_type5",false
1,"type","10_type5","[{""text"":""Comparison""}]"
1,"industry","11_industry1","[{""text"":""Group Mention""}]"
1,"industry","11_industry2","[{""text"":""Cemeteries and crematories""}]"
1,"industry","11_industry3","[{""text"":""Group Mention""}]"
1,"type-Comparison","11_type1",true
1,"type-Cause/Effect","11_type1",false
1,"type-Global Pattern","11_type1",false
1,"type","11_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","11_type2",true
1,"type-Cause/Effect","11_type2",false
1,"type-Global Pattern","11_type2",false
1,"type","11_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","11_type3",true
1,"type-Cause/Effect","11_type3",false
1,"type-Global Pattern","11_type3",false
1,"type","11_type3","[{""text"":""Comparison""}]"
1,"industry","12_industry1","[{""text"":""Group Mention""}]"
1,"industry","12_industry2","[{""text"":""Group Mention""}]"
1,"industry","12_industry3","[{""text"":""Full-service restaurants""},{""text"":""Group Mention""},{""text"":""Limited-service restaurants""},{""text"":""Nail salons""}]"
1,"type-Comparison","12_type1",false
1,"type-Cause/Effect","12_type1",false
1,"type-Global Pattern","12_type1",false
1,"type","12_type1","[]"
1,"type-Comparison","12_type2",true
1,"type-Cause/Effect","12_type2",false
1,"type-Global Pattern","12_type2",false
1,"type","12_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","12_type3",true
1,"type-Cause/Effect","12_type3",false
1,"type-Global Pattern","12_type3",false
1,"type","12_type3","[{""text"":""Comparison""}]"
1,"industry","13_industry1","[{""text"":""Group Mention""}]"
1,"industry","13_industry2","[{""text"":""Vocational rehabilitation services""}]"
1,"industry","13_industry3","[{""text"":""Group Mention""}]"
1,"industry","13_industry4","[{""text"":""Group Mention""}]"
1,"industry","13_industry5","[{""text"":""Group Mention""}]"
1,"type-Comparison","13_type1",true
1,"type-Cause/Effect","13_type1",false
1,"type-Global Pattern","13_type1",false
1,"type","13_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","13_type2",true
1,"type-Cause/Effect","13_type2",false
1,"type-Global Pattern","13_type2",false
1,"type","13_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","13_type3",true
1,"type-Cause/Effect","13_type3",false
1,"type-Global Pattern","13_type3",false
1,"type","13_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","13_type4",true
1,"type-Cause/Effect","13_type4",false
1,"type-Global Pattern","13_type4",false
1,"type","13_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","13_type5",true
1,"type-Cause/Effect","13_type5",false
1,"type-Global Pattern","13_type5",false
1,"type","13_type5","[{""text"":""Comparison""}]"
1,"industry","14_industry1","[{""text"":""Florists""}]"
1,"industry","14_industry2","[{""text"":""Group Mention""}]"
1,"industry","14_industry3","[{""text"":""For-sale home builders""}]"
1,"type-Comparison","14_type1",true
1,"type-Cause/Effect","14_type1",false
1,"type-Global Pattern","14_type1",false
1,"type","14_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","14_type2",true
1,"type-Cause/Effect","14_type2",false
1,"type-Global Pattern","14_type2",false
1,"type","14_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","14_type3",true
1,"type-Cause/Effect","14_type3",false
1,"type-Global Pattern","14_type3",false
1,"type","14_type3","[{""text"":""Comparison""}]"
1,"industry","15_industry1","[]"
1,"industry","15_industry2","[]"
1,"industry","15_industry3","[]"
1,"type-Comparison","15_type1",false
1,"type-Cause/Effect","15_type1",false
1,"type-Global Pattern","15_type1",false
1,"type","15_type1","[]"
1,"type-Comparison","15_type2",false
1,"type-Cause/Effect","15_type2",false
1,"type-Global Pattern","15_type2",false
1,"type","15_type2","[]"
1,"type-Comparison","15_type3",false
1,"type-Cause/Effect","15_type3",false
1,"type-Global Pattern","15_type3",false
1,"type","15_type3","[]"
1,"industry","16_industry1","[{""text"":""Group Mention""}]"
1,"industry","16_industry2","[{""text"":""Group Mention""}]"
1,"industry","16_industry3","[]"
1,"type-Comparison","16_type1",true
1,"type-Cause/Effect","16_type1",false
1,"type-Global Pattern","16_type1",false
1,"type","16_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","16_type2",true
1,"type-Cause/Effect","16_type2",false
1,"type-Global Pattern","16_type2",false
1,"type","16_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","16_type3",true
1,"type-Cause/Effect","16_type3",true
1,"type-Global Pattern","16_type3",true
1,"type","16_type3","[{""text"":""Cause/Effect""},{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"industry","17_industry1","[{""text"":""Group Mention""}]"
1,"industry","17_industry2","[{""text"":""Group Mention""}]"
1,"industry","17_industry3","[{""text"":""Cosmetic and beauty supply stores""},{""text"":""Group Mention""},{""text"":""Nail salons""}]"
